paperless_billing_Yes,senior_citizen,online_security_Yes,total_charges,payment_method_Electronic check,partner_Yes,tech_support_Yes,monthly_charges,type_One year,type_Two year,churn
True,0,False,435.25,False,False,False,20.85,False,True,0
True,0,True,1095.599199049581,True,True,False,80.97927291219298,False,False,1
True,0,False,943.1,False,True,False,19.85,True,False,0
True,0,False,6271.793494823694,True,True,False,103.6009806066173,True,False,1
False,0,False,61.05,False,False,False,19.4,False,False,0
True,0,False,1129.1,False,False,False,89.8,False,False,1
True,0,False,1270.55,False,True,False,20.95,False,True,0
True,0,False,3181.3980313695047,True,True,True,94.4840268881468,False,False,1
True,0,False,74.54221757117094,True,True,False,74.54221757117094,False,False,1
True,0,False,74.8983009105,True,False,False,74.8983009105,False,False,1
True,0,False,3420.5,False,True,False,70.55,True,False,0
False,0,False,487.05,False,False,False,20.75,False,True,0
False,0,False,83.75,False,False,False,20.2,False,False,0
True,0,False,1111.1322784097322,True,False,False,79.69258227277858,False,False,1
True,0,False,648.0901566961105,True,True,True,81.37465373413458,False,False,1
True,1,False,1060.2,True,True,False,98.1,False,False,1
True,1,False,3580.3,True,False,False,96.55,False,False,1
True,0,False,1581.0257734576492,True,False,False,96.32566334193027,False,False,1
True,1,False,4414.3,True,True,False,103.0,False,False,1
False,1,False,74.3,True,True,False,74.3,False,False,0
True,0,False,238.5,False,False,False,55.3,False,False,0
True,0,False,59.27925734608682,False,False,False,19.658842831739147,False,False,1
False,0,False,417.5,False,True,False,20.65,True,False,0
True,1,False,1779.5368467214398,True,False,False,95.2452613114241,False,False,1
True,1,True,8016.6,False,True,True,115.05,False,True,0
True,0,False,80.25,True,False,False,80.25,False,False,1
True,0,False,849.8042514755161,False,True,True,37.37376104176283,False,False,1
True,0,False,180.3,False,True,False,19.25,False,False,1
False,0,False,2896.6,True,False,False,85.35,False,False,0
True,0,False,5275.010142305988,True,True,False,98.58569959901953,False,True,1
True,0,False,4266.914316496146,True,True,False,100.84932276802012,False,False,1
False,0,False,1753.0,False,True,False,25.0,False,True,0
True,0,True,712.9630727075389,True,False,True,53.07249251217391,False,False,1
True,0,True,5522.7,False,False,True,76.9,False,True,0
True,0,False,798.3326418822936,True,False,False,75.47242219358093,False,False,1
True,0,False,2542.45,True,True,False,104.65,False,False,1
True,1,False,408.5,True,False,False,85.55,False,False,0
True,1,False,371.65,True,True,False,81.0,False,False,1
True,0,False,3769.7,False,True,False,80.0,False,False,0
False,0,False,150.6,False,False,False,20.35,False,False,0
True,1,False,1951.9241364275804,True,True,False,90.94014376594075,False,False,1
False,0,False,4254.85,True,True,False,84.5,False,False,1
True,0,True,55.68777301808772,True,False,False,55.68777301808772,False,False,1
True,0,False,69.9,True,False,False,69.9,False,False,0
True,1,False,1581.2,True,False,False,96.4,False,False,1
True,0,True,6093.3,False,True,True,83.55,False,True,0
True,0,False,83.75,False,False,False,20.7,False,False,0
True,0,False,187.75,False,True,False,19.95,False,False,0
False,0,False,217.45,True,False,False,74.5,False,False,0
False,0,True,3921.1,False,False,True,59.95,False,True,0
True,0,False,3003.4529532531783,True,True,False,74.22587162305311,True,False,1
False,0,False,1161.75,False,True,False,19.65,False,True,0
True,1,False,372.45,True,False,False,88.85,False,False,1
False,0,True,220.65,True,False,False,55.2,False,False,0
True,1,False,43.3,True,False,False,43.3,False,False,1
True,0,True,5497.05,True,True,False,99.65,False,False,0
False,1,False,2570.0,False,True,False,79.3,False,False,0
False,0,False,1872.2,False,True,False,25.85,False,True,0
True,0,False,79.35206869537164,True,False,False,79.35206869537164,False,False,1
True,0,True,98.70724980151977,True,True,False,98.70724980151977,False,False,1
False,0,True,5958.85,False,True,True,89.9,False,True,0
True,0,False,918.2657581430595,True,True,False,92.6672336954962,False,False,1
True,0,True,2018.4,False,True,True,61.05,False,True,0
True,0,False,81.1,True,False,False,81.1,False,False,1
True,0,True,194.55,True,True,True,80.15,False,False,0
True,1,True,3554.6,True,False,False,99.05,False,False,0
True,0,False,182.60572359837732,False,True,False,19.119487343488075,False,False,1
True,1,False,2488.228485474309,False,True,True,76.62436170879478,True,False,1
True,0,False,6890.0,True,True,True,104.05,True,False,1
False,0,False,1701.65,True,False,False,49.2,False,False,0
False,0,False,5655.45,True,False,False,95.8,False,True,0
True,0,False,75.35,True,False,False,75.35,False,False,1
True,0,True,6127.564670410263,True,True,False,98.18557776555316,True,True,1
True,0,False,71.53745446379548,False,False,False,71.53745446379548,False,False,1
True,0,False,384.5,True,True,False,97.95,False,False,1
True,0,False,3942.45,False,True,True,78.75,True,False,0
True,0,True,7320.9,True,True,True,107.7,False,False,0
True,0,True,3106.239619661771,True,False,True,86.14301901691145,True,False,1
False,0,False,7240.65,False,True,True,105.35,False,True,0
False,0,False,170.9,False,False,False,19.95,False,False,0
True,0,False,949.4068988792866,True,True,False,79.80731460907704,False,False,1
True,0,False,42.00599039305498,True,False,False,42.00599039305498,False,False,1
True,0,False,271.590441074364,False,False,False,73.47397716855272,False,False,1
False,0,False,1054.75,False,True,False,19.2,False,True,0
False,0,False,184.05,False,False,False,26.35,False,False,0
True,0,False,1203.9,True,True,False,84.8,False,False,0
True,1,False,3437.5,True,True,False,100.8,False,False,0
True,0,False,1988.05,False,True,False,26.25,False,True,0
False,0,True,6997.3,False,True,True,110.3,False,True,0
False,1,False,735.9,False,False,False,20.2,False,True,0
True,0,True,481.6690329898162,True,False,False,45.34482006677783,False,False,1
False,0,False,485.9,False,True,False,25.6,False,True,0
False,0,True,3058.65,False,True,True,80.3,True,False,1
True,0,False,2173.8565368881796,True,True,False,90.20746090690027,True,False,1
False,0,True,6029.9,False,True,True,85.45,False,True,0
True,0,False,79.55,False,False,False,79.55,False,False,1
True,0,False,2038.7,False,False,False,68.95,True,False,0
False,0,True,2962.0,False,True,False,42.1,False,True,0
False,0,False,70.66090960799076,False,False,False,70.66090960799076,False,False,1
True,0,False,1539.8,True,True,True,103.45,False,False,0
False,1,False,1026.5149108770206,True,True,True,52.00722727360838,False,False,1
False,0,False,759.35,False,True,False,20.5,False,True,0
False,0,False,5784.3,False,True,False,82.15,False,True,0
False,1,True,1043.8,True,False,False,78.85,False,False,0
True,0,True,2198.3,False,True,True,91.1,False,True,0
True,0,True,5623.7,False,False,False,99.45,False,False,0
True,1,False,204.7,True,False,False,70.4,False,False,1
False,0,True,465.7,False,True,False,58.85,False,False,0
True,0,True,84.6,False,False,False,84.6,False,False,1
True,0,True,1743.1638755730355,True,True,True,78.8916221220519,False,False,1
True,0,False,165.95441151828115,True,False,False,85.95910176878802,False,False,1
True,0,False,438.25,True,False,True,29.7,False,False,1
False,0,True,447.75,False,False,True,54.25,True,False,0
True,0,True,95.57901752923408,True,False,False,95.57901752923408,False,False,1
False,0,False,78.88981414749638,True,True,False,78.88981414749638,False,False,1
False,0,False,265.45,False,False,False,20.05,False,False,0
True,0,False,1498.2,False,True,False,69.5,True,False,1
False,0,True,1422.05,False,True,False,61.15,False,False,1
True,0,True,6571.631818733454,True,True,False,104.8748150324235,True,False,1
True,0,True,206.15,True,False,False,77.4,False,False,0
True,0,False,2597.6,False,False,False,70.45,True,False,1
True,1,False,2276.95,True,False,False,74.4,False,False,1
True,0,False,1900.069222041083,True,True,True,87.0389384305932,False,False,1
True,0,False,84.47000166323316,False,False,False,45.998714356995706,False,False,1
True,1,False,69.88295739562837,True,False,False,69.88295739562837,False,False,1
True,0,True,1122.2009502569776,True,False,True,99.16298386084189,False,False,1
True,0,False,2689.35,False,True,False,45.0,True,False,0
True,1,True,3778.1,False,False,True,85.7,False,False,0
False,1,False,3520.75,False,True,False,106.35,False,False,1
False,0,True,6194.1,False,True,True,86.9,False,True,0
True,1,False,973.65,True,True,False,35.9,False,False,0
True,0,True,2042.05,False,True,False,60.8,True,False,0
True,0,False,1218.65,False,False,False,19.55,False,True,0
False,0,False,19.3,True,False,False,19.3,False,False,1
False,0,False,635.9,False,True,False,20.8,False,False,0
True,1,False,4200.25,False,False,False,93.9,False,False,0
False,0,False,229.65223929699397,False,True,False,19.81121805416217,True,False,1
True,1,False,74.4,True,True,False,74.4,False,False,1
False,0,False,5731.85,False,True,True,94.15,False,False,0
True,0,True,2151.6,False,True,True,51.25,True,False,0
True,0,False,1713.068601554807,True,False,True,73.49479918043289,False,False,1
False,1,False,40.2,True,True,False,40.2,False,False,1
True,0,True,1696.2,True,False,True,58.75,True,False,0
True,0,False,865.05,False,True,False,20.5,True,False,0
False,0,False,544.55,False,False,False,74.65,False,False,1
True,0,True,3808.0,False,True,False,68.75,True,False,0
False,0,False,1618.2,False,False,False,24.2,False,True,0
True,0,False,249.4,True,False,True,61.3,False,False,0
True,0,False,70.15,False,False,False,70.15,False,False,1
True,1,False,233.7,True,False,False,81.35,False,False,1
False,0,True,2066.0,False,True,False,51.05,False,False,0
True,1,False,1198.05,False,False,False,20.05,False,True,0
False,0,False,19.75,False,False,False,19.75,False,False,0
False,0,False,1031.7,False,True,False,19.35,False,True,0
True,0,True,5356.45,False,False,True,78.6,True,False,1
False,0,False,765.45,True,False,False,50.45,False,False,0
True,0,True,1510.3,False,True,False,54.75,False,False,0
True,1,True,1392.25,True,True,False,96.5,False,False,0
True,0,False,2207.313861449928,True,True,False,56.66854246598519,False,False,1
True,0,False,3098.775954082759,True,True,False,92.80428055265942,False,False,1
True,0,False,2274.35,False,False,False,88.8,False,False,1
True,0,False,168.19437410452107,False,True,False,56.10050580649573,False,False,1
True,0,False,629.4873817612922,False,True,False,87.14665939536236,False,False,1
True,0,False,483.7,True,True,False,44.05,False,False,1
True,0,False,573.5541157039079,True,True,False,93.02938477649927,False,False,1
True,0,False,928.2509967601898,True,False,False,96.16523026872832,False,False,1
True,1,False,415.55,False,False,False,84.85,False,False,1
True,0,True,7242.117927294754,False,False,True,104.18867284878095,True,True,1
True,0,False,4303.65,True,True,True,100.4,False,True,0
True,0,True,5032.006723120529,True,True,False,97.77406853256177,False,False,1
False,0,False,79.13051414291803,True,False,False,79.13051414291803,False,False,1
True,0,False,38.32940566737661,False,True,False,21.296385463878003,False,False,1
True,0,True,8310.55,False,True,True,116.1,False,True,0
True,1,False,1782.4,True,False,False,94.1,False,False,1
False,0,False,19.2,True,False,False,19.2,False,False,0
True,0,True,3370.2,False,True,True,49.85,False,True,0
True,0,True,2169.790498670052,True,True,False,89.08086434529108,False,False,1
True,0,True,1970.9439559814537,True,False,False,72.31968674736069,False,False,1
True,0,True,937.5274648091294,True,True,False,58.486621676412504,True,False,1
True,0,False,1329.15,True,False,False,83.55,False,False,0
True,0,False,1513.578523050706,True,True,True,91.38216363892033,False,False,1
True,0,False,95.64177675404068,True,True,True,31.522526282823158,False,False,1
False,0,True,4671.7,False,False,True,67.2,False,True,0
False,0,False,235.8,False,False,False,21.05,False,False,0
False,0,False,3363.8,False,True,True,65.0,False,False,0
False,0,True,2911.5,True,True,False,50.05,True,False,0
False,0,False,5560.0,False,True,True,85.3,False,True,0
False,0,False,908.15,False,False,False,19.2,False,True,0
True,0,False,467.2050307411386,True,False,False,77.05286338512947,False,False,1
True,0,False,3032.3458427007404,True,True,False,88.17328857933126,True,False,1
True,0,False,45.0974452482472,False,False,False,45.0974452482472,False,False,1
True,0,False,659.681708839997,False,True,False,80.65221516295904,False,False,1
True,1,False,334.8,True,True,False,74.35,False,False,1
False,0,False,1341.5,False,False,False,19.7,True,False,0
True,1,False,3019.25,False,False,False,96.15,False,False,1
False,0,False,225.65,False,False,True,70.7,False,False,0
False,0,False,5084.65,True,True,False,85.55,True,False,1
True,0,True,54.9,True,False,False,54.9,False,False,1
True,0,False,214.68290120330545,True,False,False,74.36953366918107,False,False,1
True,0,True,8289.2,False,True,True,114.05,False,True,0
True,0,True,4884.85,False,False,True,87.55,False,False,0
True,0,False,168.15,True,True,False,50.78527772481849,False,False,1
True,0,True,8182.85,True,True,True,116.0,False,True,0
True,0,False,2259.6109412068326,True,True,False,82.08922383837434,False,False,1
False,1,False,4805.3,False,True,True,88.8,False,True,0
True,0,False,4187.723466375246,True,True,False,98.3231439834722,False,False,1
True,0,True,3729.6,False,True,True,69.7,False,True,0
False,0,False,273.2,True,True,False,94.9,False,False,0
True,0,False,1129.35,False,False,False,74.75,False,False,0
False,0,True,2536.55,False,False,False,59.65,False,False,0
True,1,False,1286.0905277226684,True,False,False,91.3794399173943,False,False,1
False,0,False,890.5,False,True,False,19.3,False,True,0
True,0,False,2375.4,False,False,False,53.95,True,False,1
True,1,False,69.6,True,False,False,69.6,False,False,1
True,0,False,462.39339692397675,True,False,True,84.80439794281892,False,False,1
True,0,False,7455.45,False,False,True,110.5,False,True,0
True,0,False,24.16645181810201,True,True,False,24.16645181810201,False,False,1
True,0,True,94.25571537616884,False,False,False,64.92004689174766,False,False,1
True,0,True,189.2,True,False,False,75.7,False,False,1
True,0,True,7234.8,False,True,True,105.1,True,False,0
True,0,True,137.85,True,False,False,33.65,False,False,1
True,0,True,6145.08829545959,True,True,False,108.20777970863813,True,True,1
True,0,False,160.29496563628308,True,False,True,76.20009056436206,False,False,1
False,1,False,851.75,True,True,False,85.55,False,False,1
True,0,False,20.3,False,True,False,20.3,False,False,0
True,0,True,90.61062389286182,True,False,False,49.25,False,False,1
True,0,False,85.00862517112492,True,False,False,85.00862517112492,False,False,1
True,0,False,220.45,True,False,False,69.95,True,False,0
True,0,False,604.6258726169813,True,True,False,84.97041040180852,False,False,1
